"ruta";"fecha";"vuelo";"dia_sem";"sem_anio";"asientos";"pasajeros";"hora_despegue";"origen";"destino";"pasajero_conexion";"pasajero_negocio";"pasajeros_noshow"
"1679";"LIMA - SAO PAULO";"2017-05-06";2554;6;18;174;162;"12:50:00";"LIM";"SAO";135;7;5
"1680";"LIMA - SAO PAULO";"2017-05-26";2554;5;21;150;129;"12:50:00";"LIM";"SAO";46;0;21
"1681";"LIMA - SAO PAULO";"2017-05-19";2554;5;20;220;135;"12:50:00";"LIM";"SAO";87;3;15
"1682";"LIMA - SAO PAULO";"2017-05-12";2554;5;19;174;156;"12:50:00";"LIM";"SAO";129;12;13
"1683";"LIMA - SAO PAULO";"2017-05-05";2554;5;18;150;103;"12:50:00";"LIM";"SAO";80;7;6
"1684";"LIMA - SAO PAULO";"2017-06-01";2554;4;22;150;124;"12:50:00";"LIM";"SAO";107;3;22
"1685";"LIMA - SAO PAULO";"2017-05-25";2554;4;21;150;119;"12:50:00";"LIM";"SAO";97;5;32
"1686";"LIMA - SAO PAULO";"2017-05-18";2554;4;20;150;132;"12:50:00";"LIM";"SAO";113;3;16
"1687";"LIMA - SAO PAULO";"2017-05-11";2554;4;19;220;125;"12:50:00";"LIM";"SAO";115;1;19
"1688";"LIMA - SAO PAULO";"2017-05-04";2554;4;18;150;76;"12:50:00";"LIM";"SAO";62;1;8
"1689";"LIMA - SAO PAULO";"2017-05-31";2554;3;22;150;76;"12:50:00";"LIM";"SAO";50;1;69
"1690";"LIMA - SAO PAULO";"2017-05-24";2554;3;21;150;125;"12:50:00";"LIM";"SAO";79;1;12
"1691";"LIMA - SAO PAULO";"2017-05-17";2554;3;20;126;111;"12:50:00";"LIM";"SAO";85;2;12
"1692";"LIMA - SAO PAULO";"2017-05-10";2554;3;19;150;116;"12:50:00";"LIM";"SAO";89;4;27
"1693";"LIMA - SAO PAULO";"2017-05-03";2554;3;18;150;112;"12:50:00";"LIM";"SAO";84;2;11
"1694";"LIMA - SAO PAULO";"2017-05-30";2554;2;22;150;116;"12:50:00";"LIM";"SAO";101;3;36
"1695";"LIMA - SAO PAULO";"2017-05-23";2554;2;21;150;118;"12:50:00";"LIM";"SAO";98;1;21
"1696";"LIMA - SAO PAULO";"2017-05-16";2554;2;20;174;146;"12:50:00";"LIM";"SAO";111;4;11
"1697";"LIMA - SAO PAULO";"2017-05-09";2554;2;19;220;115;"12:50:00";"LIM";"SAO";80;5;21
"1698";"LIMA - SAO PAULO";"2017-05-02";2554;2;18;150;145;"12:50:00";"LIM";"SAO";105;3;7
"1699";"LIMA - SAO PAULO";"2017-05-29";2554;1;22;150;109;"12:50:00";"LIM";"SAO";86;3;37
"1700";"LIMA - SAO PAULO";"2017-05-22";2554;1;21;150;104;"12:50:00";"LIM";"SAO";67;2;41
"1701";"LIMA - SAO PAULO";"2017-05-15";2554;1;20;150;134;"12:50:00";"LIM";"SAO";76;6;18
"1702";"LIMA - SAO PAULO";"2017-05-08";2554;1;19;220;132;"12:50:00";"LIM";"SAO";81;2;5
"1703";"LIMA - SAO PAULO";"2017-05-28";2607;7;21;150;143;"13:00:00";"SAO";"LIM";95;9;5
"1704";"LIMA - SAO PAULO";"2017-05-21";2607;7;20;150;149;"13:00:00";"SAO";"LIM";118;8;6
"1705";"LIMA - SAO PAULO";"2017-05-14";2607;7;19;150;132;"13:00:00";"SAO";"LIM";72;5;10
"1706";"LIMA - SAO PAULO";"2017-05-07";2607;7;18;150;128;"13:00:00";"SAO";"LIM";117;8;20
"1707";"LIMA - SAO PAULO";"2017-05-27";2607;6;21;150;133;"13:00:00";"SAO";"LIM";91;5;6
"1708";"LIMA - SAO PAULO";"2017-05-20";2607;6;20;150;138;"13:00:00";"SAO";"LIM";103;4;14
"1709";"LIMA - SAO PAULO";"2017-05-13";2607;6;19;150;143;"13:00:00";"SAO";"LIM";90;14;4
"1710";"LIMA - SAO PAULO";"2017-05-06";2607;6;18;220;142;"13:00:00";"SAO";"LIM";73;0;6
"1711";"LIMA - SAO PAULO";"2017-05-26";2607;5;21;150;131;"13:00:00";"SAO";"LIM";81;14;18
"1712";"LIMA - SAO PAULO";"2017-05-19";2607;5;20;150;146;"13:00:00";"SAO";"LIM";80;1;12
"1713";"LIMA - SAO PAULO";"2017-05-12";2607;5;19;150;126;"13:00:00";"SAO";"LIM";71;2;9
"1714";"LIMA - SAO PAULO";"2017-05-05";2607;5;18;150;99;"13:00:00";"SAO";"LIM";64;2;8
"1715";"LIMA - SAO PAULO";"2017-06-01";2607;4;22;150;139;"13:00:00";"SAO";"LIM";112;0;11
"1716";"LIMA - SAO PAULO";"2017-05-25";2607;4;21;150;140;"13:00:00";"SAO";"LIM";114;2;10
"1717";"LIMA - SAO PAULO";"2017-05-18";2607;4;20;150;139;"13:00:00";"SAO";"LIM";104;0;10
"1718";"LIMA - SAO PAULO";"2017-05-11";2607;4;19;150;125;"13:00:00";"SAO";"LIM";74;3;11
"1719";"LIMA - SAO PAULO";"2017-05-04";2607;4;18;150;128;"13:00:00";"SAO";"LIM";94;0;27
"1720";"LIMA - SAO PAULO";"2017-05-31";2607;3;22;150;127;"13:00:00";"SAO";"LIM";91;0;12
"1721";"LIMA - SAO PAULO";"2017-05-24";2607;3;21;150;143;"13:00:00";"SAO";"LIM";91;3;9
"1722";"LIMA - SAO PAULO";"2017-05-17";2607;3;20;150;131;"13:00:00";"SAO";"LIM";80;5;23
"1723";"LIMA - SAO PAULO";"2017-05-10";2607;3;19;150;132;"13:00:00";"SAO";"LIM";65;4;14
"1724";"LIMA - SAO PAULO";"2017-05-03";2607;3;18;150;88;"13:00:00";"SAO";"LIM";68;4;8
"1725";"LIMA - SAO PAULO";"2017-05-30";2607;2;22;150;150;"13:00:00";"SAO";"LIM";118;3;10
"1726";"LIMA - SAO PAULO";"2017-05-23";2607;2;21;150;149;"13:00:00";"SAO";"LIM";80;2;9
"1727";"LIMA - SAO PAULO";"2017-05-16";2607;2;20;150;113;"13:00:00";"SAO";"LIM";78;4;14
"1728";"LIMA - SAO PAULO";"2017-05-09";2607;2;19;150;132;"13:00:00";"SAO";"LIM";105;1;7
"1729";"LIMA - SAO PAULO";"2017-05-02";2607;2;18;150;110;"13:00:00";"SAO";"LIM";44;4;4
"1730";"LIMA - SAO PAULO";"2017-05-29";2607;1;22;150;112;"13:00:00";"SAO";"LIM";84;3;9
"1731";"LIMA - SAO PAULO";"2017-05-22";2607;1;21;150;144;"13:00:00";"SAO";"LIM";71;2;5
"1732";"LIMA - SAO PAULO";"2017-05-15";2607;1;20;150;121;"13:00:00";"SAO";"LIM";86;0;7
"1733";"LIMA - SAO PAULO";"2017-05-08";2607;1;19;150;132;"13:00:00";"SAO";"LIM";78;2;10
"1734";"LIMA - SAO PAULO";"2017-05-28";2608;7;21;150;117;"08:28:00";"LIM";"SAO";75;1;16
"1735";"LIMA - SAO PAULO";"2017-05-21";2608;7;20;150;118;"08:28:00";"LIM";"SAO";72;4;18
"1736";"LIMA - SAO PAULO";"2017-05-14";2608;7;19;150;125;"08:28:00";"LIM";"SAO";109;0;18
"1737";"LIMA - SAO PAULO";"2017-05-07";2608;7;18;150;106;"08:28:00";"LIM";"SAO";70;8;2
"1738";"LIMA - SAO PAULO";"2017-05-27";2608;6;21;150;113;"08:28:00";"LIM";"SAO";75;6;25
"1739";"LIMA - SAO PAULO";"2017-05-20";2608;6;20;150;128;"08:28:00";"LIM";"SAO";98;0;6
"1740";"LIMA - SAO PAULO";"2017-05-13";2608;6;19;150;137;"08:28:00";"LIM";"SAO";126;0;9
"1741";"LIMA - SAO PAULO";"2017-05-06";2608;6;18;220;146;"08:28:00";"LIM";"SAO";106;3;6
"1742";"LIMA - SAO PAULO";"2017-05-26";2608;5;21;150;103;"08:28:00";"LIM";"SAO";73;0;11
"1743";"LIMA - SAO PAULO";"2017-05-19";2608;5;20;150;128;"08:28:00";"LIM";"SAO";84;0;11
"1744";"LIMA - SAO PAULO";"2017-05-12";2608;5;19;150;110;"08:28:00";"LIM";"SAO";77;2;15
"1745";"LIMA - SAO PAULO";"2017-05-05";2608;5;18;150;77;"08:28:00";"LIM";"SAO";61;1;5
"1746";"LIMA - SAO PAULO";"2017-06-01";2608;4;22;150;104;"08:28:00";"LIM";"SAO";83;2;32
"1747";"LIMA - SAO PAULO";"2017-05-25";2608;4;21;150;111;"08:28:00";"LIM";"SAO";87;0;29
"1748";"LIMA - SAO PAULO";"2017-05-18";2608;4;20;150;122;"08:28:00";"LIM";"SAO";92;8;20
"1749";"LIMA - SAO PAULO";"2017-05-11";2608;4;19;150;106;"08:28:00";"LIM";"SAO";95;2;30
"1750";"LIMA - SAO PAULO";"2017-05-04";2608;4;18;150;96;"08:28:00";"LIM";"SAO";79;1;11
"1751";"LIMA - SAO PAULO";"2017-05-31";2608;3;22;150;92;"08:28:00";"LIM";"SAO";80;4;53
"1752";"LIMA - SAO PAULO";"2017-05-24";2608;3;21;150;98;"08:28:00";"LIM";"SAO";77;6;29
"1753";"LIMA - SAO PAULO";"2017-05-17";2608;3;20;150;121;"08:28:00";"LIM";"SAO";104;5;28
"1754";"LIMA - SAO PAULO";"2017-05-10";2608;3;19;150;102;"08:28:00";"LIM";"SAO";83;2;29
"1755";"LIMA - SAO PAULO";"2017-05-03";2608;3;18;150;138;"08:28:00";"LIM";"SAO";98;1;9
"1756";"LIMA - SAO PAULO";"2017-05-30";2608;2;22;150;93;"08:28:00";"LIM";"SAO";67;3;47
"1757";"LIMA - SAO PAULO";"2017-05-23";2608;2;21;150;123;"08:28:00";"LIM";"SAO";103;3;27
"1758";"LIMA - SAO PAULO";"2017-05-16";2608;2;20;150;134;"08:28:00";"LIM";"SAO";114;3;12
"1759";"LIMA - SAO PAULO";"2017-05-09";2608;2;19;150;125;"08:28:00";"LIM";"SAO";101;4;7
"1760";"LIMA - SAO PAULO";"2017-05-02";2608;2;18;150;136;"08:28:00";"LIM";"SAO";97;4;10
"1761";"LIMA - SAO PAULO";"2017-05-29";2608;1;22;150;90;"08:28:00";"LIM";"SAO";64;1;22
"1762";"LIMA - SAO PAULO";"2017-05-22";2608;1;21;150;103;"08:28:00";"LIM";"SAO";87;3;30
"1763";"LIMA - SAO PAULO";"2017-05-15";2608;1;20;150;135;"08:28:00";"LIM";"SAO";104;2;11
"1764";"LIMA - SAO PAULO";"2017-05-08";2608;1;19;168;131;"08:28:00";"LIM";"SAO";108;3;17
"1765";"LIMA - SAO PAULO";"2017-02-26";2553;7;8;126;124;"18:59:00";"SAO";"LIM";111;19;2
"1766";"LIMA - SAO PAULO";"2017-02-19";2553;7;7;126;122;"18:59:00";"SAO";"LIM";121;5;6
"1767";"LIMA - SAO PAULO";"2017-02-12";2553;7;6;126;121;"18:59:00";"SAO";"LIM";117;3;4
"1768";"LIMA - SAO PAULO";"2017-02-05";2553;7;5;126;122;"18:59:00";"SAO";"LIM";109;13;6
"1769";"LIMA - SAO PAULO";"2017-02-25";2553;6;8;174;168;"18:59:00";"SAO";"LIM";133;23;3
"1770";"LIMA - SAO PAULO";"2017-02-18";2553;6;7;220;144;"18:59:00";"SAO";"LIM";114;20;1
"1771";"LIMA - SAO PAULO";"2017-02-11";2553;6;6;174;161;"18:59:00";"SAO";"LIM";140;13;5
"1772";"LIMA - SAO PAULO";"2017-02-04";2553;6;5;174;142;"18:59:00";"SAO";"LIM";137;11;7
"1773";"LIMA - SAO PAULO";"2017-02-24";2553;5;8;150;143;"18:59:00";"SAO";"LIM";116;22;1
"1774";"LIMA - SAO PAULO";"2017-02-17";2553;5;7;220;126;"18:59:00";"SAO";"LIM";115;14;8
"1775";"LIMA - SAO PAULO";"2017-02-10";2553;5;6;150;143;"18:59:00";"SAO";"LIM";125;21;6
"1776";"LIMA - SAO PAULO";"2017-02-03";2553;5;5;150;138;"18:59:00";"SAO";"LIM";118;14;5
"1777";"LIMA - SAO PAULO";"2017-02-23";2553;4;8;220;137;"18:59:00";"SAO";"LIM";117;16;5
"1778";"LIMA - SAO PAULO";"2017-02-16";2553;4;7;150;144;"18:59:00";"SAO";"LIM";136;16;3
"1779";"LIMA - SAO PAULO";"2017-02-09";2553;4;6;150;143;"18:59:00";"SAO";"LIM";138;9;4
"1780";"LIMA - SAO PAULO";"2017-02-02";2553;4;5;150;153;"18:59:00";"SAO";"LIM";146;29;2
"1781";"LIMA - SAO PAULO";"2017-03-01";2553;3;9;150;137;"18:59:00";"SAO";"LIM";104;31;5
"1782";"LIMA - SAO PAULO";"2017-02-22";2553;3;8;220;146;"18:59:00";"SAO";"LIM";117;25;2
"1783";"LIMA - SAO PAULO";"2017-02-15";2553;3;7;150;137;"18:59:00";"SAO";"LIM";128;14;5
"1784";"LIMA - SAO PAULO";"2017-02-08";2553;3;6;150;138;"18:59:00";"SAO";"LIM";117;15;6
"1785";"LIMA - SAO PAULO";"2017-02-28";2553;2;9;150;146;"18:59:00";"SAO";"LIM";99;27;2
"1786";"LIMA - SAO PAULO";"2017-02-21";2553;2;8;220;137;"18:59:00";"SAO";"LIM";111;28;7
"1787";"LIMA - SAO PAULO";"2017-02-14";2553;2;7;150;145;"18:59:00";"SAO";"LIM";134;6;7
"1788";"LIMA - SAO PAULO";"2017-02-07";2553;2;6;150;131;"18:59:00";"SAO";"LIM";116;19;2
"1789";"LIMA - SAO PAULO";"2017-02-27";2553;1;9;150;112;"18:59:00";"SAO";"LIM";78;26;11
"1790";"LIMA - SAO PAULO";"2017-02-20";2553;1;8;150;140;"18:59:00";"SAO";"LIM";124;23;2
"1791";"LIMA - SAO PAULO";"2017-02-13";2553;1;7;150;138;"18:59:00";"SAO";"LIM";123;10;4
"1792";"LIMA - SAO PAULO";"2017-02-06";2553;1;6;150;137;"18:59:00";"SAO";"LIM";114;13;1
"1793";"LIMA - SAO PAULO";"2017-02-26";2554;7;8;126;120;"12:44:00";"LIM";"SAO";114;5;8
"1794";"LIMA - SAO PAULO";"2017-02-19";2554;7;7;126;125;"12:44:00";"LIM";"SAO";124;2;3
"1795";"LIMA - SAO PAULO";"2017-02-12";2554;7;6;126;125;"12:44:00";"LIM";"SAO";125;0;1
"1796";"LIMA - SAO PAULO";"2017-02-05";2554;7;5;126;113;"12:44:00";"LIM";"SAO";110;2;4
"1797";"LIMA - SAO PAULO";"2017-02-25";2554;6;8;174;107;"12:44:00";"LIM";"SAO";80;3;40
"1798";"LIMA - SAO PAULO";"2017-02-18";2554;6;7;220;146;"12:44:00";"LIM";"SAO";124;6;19
"1799";"LIMA - SAO PAULO";"2017-02-11";2554;6;6;174;114;"12:44:00";"LIM";"SAO";106;5;36
"1800";"LIMA - SAO PAULO";"2017-02-04";2554;6;5;174;133;"12:44:00";"LIM";"SAO";107;14;25
"1801";"LIMA - SAO PAULO";"2017-02-24";2554;5;8;150;122;"12:44:00";"LIM";"SAO";95;4;29
"1802";"LIMA - SAO PAULO";"2017-02-17";2554;5;7;220;140;"12:44:00";"LIM";"SAO";117;1;8
"1803";"LIMA - SAO PAULO";"2017-02-10";2554;5;6;150;118;"12:44:00";"LIM";"SAO";102;4;9
"1804";"LIMA - SAO PAULO";"2017-02-03";2554;5;5;150;115;"12:44:00";"LIM";"SAO";98;15;11
"1805";"LIMA - SAO PAULO";"2017-02-23";2554;4;8;220;130;"12:44:00";"LIM";"SAO";119;6;26
"1806";"LIMA - SAO PAULO";"2017-02-16";2554;4;7;150;128;"12:44:00";"LIM";"SAO";111;1;7
"1807";"LIMA - SAO PAULO";"2017-02-09";2554;4;6;150;127;"12:44:00";"LIM";"SAO";118;3;9
"1808";"LIMA - SAO PAULO";"2017-02-02";2554;4;5;150;116;"12:44:00";"LIM";"SAO";107;7;13
"1809";"LIMA - SAO PAULO";"2017-03-01";2554;3;9;150;124;"12:44:00";"LIM";"SAO";85;5;12
"1810";"LIMA - SAO PAULO";"2017-02-22";2554;3;8;220;141;"12:44:00";"LIM";"SAO";102;7;16
"1811";"LIMA - SAO PAULO";"2017-02-15";2554;3;7;150;134;"12:44:00";"LIM";"SAO";110;2;10
"1812";"LIMA - SAO PAULO";"2017-02-08";2554;3;6;150;111;"12:44:00";"LIM";"SAO";100;6;20
"1813";"LIMA - SAO PAULO";"2017-02-28";2554;2;9;150;120;"12:44:00";"LIM";"SAO";107;0;10
"1814";"LIMA - SAO PAULO";"2017-02-21";2554;2;8;220;144;"12:44:00";"LIM";"SAO";129;12;12
"1815";"LIMA - SAO PAULO";"2017-02-14";2554;2;7;150;129;"12:44:00";"LIM";"SAO";126;0;2
"1816";"LIMA - SAO PAULO";"2017-02-07";2554;2;6;150;134;"12:44:00";"LIM";"SAO";128;3;5
"1817";"LIMA - SAO PAULO";"2017-02-27";2554;1;9;150;109;"12:44:00";"LIM";"SAO";94;2;34
"1818";"LIMA - SAO PAULO";"2017-02-20";2554;1;8;150;128;"12:44:00";"LIM";"SAO";96;10;3
"1819";"LIMA - SAO PAULO";"2017-02-13";2554;1;7;150;121;"12:44:00";"LIM";"SAO";97;2;4
"1820";"LIMA - SAO PAULO";"2017-02-06";2554;1;6;150;117;"12:44:00";"LIM";"SAO";103;1;13
"1821";"LIMA - SAO PAULO";"2017-02-26";2605;7;8;126;123;"04:05:00";"SAO";"LIM";96;30;0
"1822";"LIMA - SAO PAULO";"2017-02-19";2605;7;7;126;119;"04:05:00";"SAO";"LIM";99;20;1
"1823";"LIMA - SAO PAULO";"2017-02-12";2605;7;6;126;99;"04:05:00";"SAO";"LIM";71;10;5
"1824";"LIMA - SAO PAULO";"2017-02-05";2605;7;5;126;112;"04:05:00";"SAO";"LIM";97;9;1
"1825";"LIMA - SAO PAULO";"2017-02-24";2605;5;8;150;132;"04:00:00";"SAO";"LIM";101;20;4
"1826";"LIMA - SAO PAULO";"2017-02-17";2605;5;7;174;152;"04:00:00";"SAO";"LIM";126;19;0
"1827";"LIMA - SAO PAULO";"2017-02-10";2605;5;6;150;135;"04:00:00";"SAO";"LIM";106;16;2
"1828";"LIMA - SAO PAULO";"2017-02-03";2605;5;5;150;136;"04:00:00";"SAO";"LIM";112;20;2
"1829";"LIMA - SAO PAULO";"2017-03-01";2605;3;9;150;138;"04:05:00";"SAO";"LIM";78;25;3
"1830";"LIMA - SAO PAULO";"2017-02-22";2605;3;8;150;134;"04:05:00";"SAO";"LIM";88;20;5
"1831";"LIMA - SAO PAULO";"2017-02-15";2605;3;7;150;129;"04:05:00";"SAO";"LIM";87;13;7
"1832";"LIMA - SAO PAULO";"2017-02-08";2605;3;6;150;122;"04:05:00";"SAO";"LIM";88;8;6
"1833";"LIMA - SAO PAULO";"2017-02-28";2605;2;9;126;108;"04:05:00";"SAO";"LIM";92;18;1
"1834";"LIMA - SAO PAULO";"2017-02-21";2605;2;8;174;120;"04:05:00";"SAO";"LIM";98;29;12
"1835";"LIMA - SAO PAULO";"2017-02-14";2605;2;7;126;116;"04:05:00";"SAO";"LIM";91;12;3
"1836";"LIMA - SAO PAULO";"2017-02-07";2605;2;6;126;101;"04:05:00";"SAO";"LIM";89;5;8
"1837";"LIMA - SAO PAULO";"2017-02-26";2606;7;8;126;102;"00:05:00";"LIM";"SAO";96;2;9
"1838";"LIMA - SAO PAULO";"2017-02-19";2606;7;7;126;119;"00:05:00";"LIM";"SAO";114;2;10
"1839";"LIMA - SAO PAULO";"2017-02-12";2606;7;6;126;110;"00:05:00";"LIM";"SAO";109;3;7
"1840";"LIMA - SAO PAULO";"2017-02-05";2606;7;5;126;111;"00:05:00";"LIM";"SAO";95;10;5
"1841";"LIMA - SAO PAULO";"2017-02-24";2606;5;8;150;101;"00:01:00";"LIM";"SAO";93;4;31
"1842";"LIMA - SAO PAULO";"2017-02-17";2606;5;7;174;139;"00:01:00";"LIM";"SAO";122;11;15
"1843";"LIMA - SAO PAULO";"2017-02-10";2606;5;6;150;114;"00:01:00";"LIM";"SAO";113;3;9
"1844";"LIMA - SAO PAULO";"2017-02-03";2606;5;5;150;112;"00:01:00";"LIM";"SAO";103;8;4
"1845";"LIMA - SAO PAULO";"2017-03-01";2606;3;9;150;90;"00:10:00";"LIM";"SAO";83;5;56
"1846";"LIMA - SAO PAULO";"2017-02-22";2606;3;8;150;111;"00:05:00";"LIM";"SAO";104;2;39
"1847";"LIMA - SAO PAULO";"2017-02-15";2606;3;7;150;137;"00:05:00";"LIM";"SAO";127;0;11
"1848";"LIMA - SAO PAULO";"2017-02-08";2606;3;6;150;119;"00:05:00";"LIM";"SAO";114;6;7
"1849";"LIMA - SAO PAULO";"2017-02-28";2606;2;9;126;102;"00:05:00";"LIM";"SAO";98;3;7
"1850";"LIMA - SAO PAULO";"2017-02-21";2606;2;8;174;120;"00:05:00";"LIM";"SAO";105;4;15
"1851";"LIMA - SAO PAULO";"2017-02-14";2606;2;7;126;106;"00:05:00";"LIM";"SAO";102;1;9
"1852";"LIMA - SAO PAULO";"2017-02-07";2606;2;6;126;103;"00:05:00";"LIM";"SAO";90;3;7
"1853";"LIMA - SAO PAULO";"2017-02-26";2607;7;8;150;151;"12:44:00";"SAO";"LIM";101;26;1
"1854";"LIMA - SAO PAULO";"2017-02-19";2607;7;7;150;148;"12:44:00";"SAO";"LIM";97;9;5
"1855";"LIMA - SAO PAULO";"2017-02-12";2607;7;6;150;152;"12:44:00";"SAO";"LIM";115;18;0
"1856";"LIMA - SAO PAULO";"2017-02-05";2607;7;5;150;131;"12:44:00";"SAO";"LIM";92;8;9
"1857";"LIMA - SAO PAULO";"2017-02-25";2607;6;8;150;147;"12:44:00";"SAO";"LIM";104;31;5
"1858";"LIMA - SAO PAULO";"2017-02-18";2607;6;7;150;126;"12:44:00";"SAO";"LIM";108;14;2
"1859";"LIMA - SAO PAULO";"2017-02-11";2607;6;6;150;143;"12:44:00";"SAO";"LIM";110;13;5
"1860";"LIMA - SAO PAULO";"2017-02-04";2607;6;5;150;122;"12:44:00";"SAO";"LIM";86;5;1
"1861";"LIMA - SAO PAULO";"2017-02-24";2607;5;8;150;149;"12:44:00";"SAO";"LIM";109;33;0
"1862";"LIMA - SAO PAULO";"2017-02-17";2607;5;7;150;118;"12:44:00";"SAO";"LIM";95;13;3
"1863";"LIMA - SAO PAULO";"2017-02-10";2607;5;6;150;141;"12:44:00";"SAO";"LIM";112;16;3
"1864";"LIMA - SAO PAULO";"2017-02-03";2607;5;5;150;128;"12:44:00";"SAO";"LIM";96;6;1
"1865";"LIMA - SAO PAULO";"2017-02-23";2607;4;8;150;138;"12:44:00";"SAO";"LIM";116;15;4
"1866";"LIMA - SAO PAULO";"2017-02-16";2607;4;7;150;141;"12:44:00";"SAO";"LIM";113;18;7
"1867";"LIMA - SAO PAULO";"2017-02-09";2607;4;6;150;129;"12:44:00";"SAO";"LIM";67;14;8
"1868";"LIMA - SAO PAULO";"2017-02-02";2607;4;5;150;140;"12:44:00";"SAO";"LIM";97;7;4
"1869";"LIMA - SAO PAULO";"2017-03-01";2607;3;9;144;124;"12:44:00";"SAO";"LIM";79;27;2
"1870";"LIMA - SAO PAULO";"2017-02-22";2607;3;8;150;144;"12:44:00";"SAO";"LIM";88;17;3
"1871";"LIMA - SAO PAULO";"2017-02-15";2607;3;7;150;140;"12:44:00";"SAO";"LIM";109;11;1
"1872";"LIMA - SAO PAULO";"2017-02-08";2607;3;6;150;116;"12:44:00";"SAO";"LIM";82;9;9
"1873";"LIMA - SAO PAULO";"2017-02-28";2607;2;9;150;139;"12:45:00";"SAO";"LIM";124;6;0
"1874";"LIMA - SAO PAULO";"2017-02-21";2607;2;8;150;143;"12:45:00";"SAO";"LIM";117;11;2
"1875";"LIMA - SAO PAULO";"2017-02-14";2607;2;7;150;127;"12:45:00";"SAO";"LIM";100;8;8
"1876";"LIMA - SAO PAULO";"2017-02-07";2607;2;6;150;125;"12:45:00";"SAO";"LIM";73;8;6
"1877";"LIMA - SAO PAULO";"2017-02-27";2607;1;9;150;146;"12:44:00";"SAO";"LIM";103;30;0
"1878";"LIMA - SAO PAULO";"2017-02-20";2607;1;8;150;137;"12:44:00";"SAO";"LIM";103;16;4
"1879";"LIMA - SAO PAULO";"2017-02-13";2607;1;7;150;147;"12:44:00";"SAO";"LIM";110;12;1
"1880";"LIMA - SAO PAULO";"2017-02-06";2607;1;6;126;122;"12:44:00";"SAO";"LIM";80;9;2
"1881";"LIMA - SAO PAULO";"2017-02-26";2608;7;8;150;102;"08:30:00";"LIM";"SAO";74;3;22
"1882";"LIMA - SAO PAULO";"2017-02-19";2608;7;7;150;128;"08:30:00";"LIM";"SAO";83;2;7
"1883";"LIMA - SAO PAULO";"2017-02-12";2608;7;6;150;139;"08:30:00";"LIM";"SAO";101;11;11
"1884";"LIMA - SAO PAULO";"2017-02-05";2608;7;5;150;131;"08:30:00";"LIM";"SAO";110;2;6
"1885";"LIMA - SAO PAULO";"2017-02-25";2608;6;8;150;110;"08:30:00";"LIM";"SAO";88;3;26
"1886";"LIMA - SAO PAULO";"2017-02-18";2608;6;7;150;136;"08:30:00";"LIM";"SAO";107;16;11
"1887";"LIMA - SAO PAULO";"2017-02-11";2608;6;6;150;120;"08:30:00";"LIM";"SAO";98;3;6
"1888";"LIMA - SAO PAULO";"2017-02-04";2608;6;5;150;112;"08:30:00";"LIM";"SAO";95;7;7
"1889";"LIMA - SAO PAULO";"2017-02-24";2608;5;8;150;125;"08:30:00";"LIM";"SAO";94;4;7
"1890";"LIMA - SAO PAULO";"2017-02-17";2608;5;7;150;131;"08:30:00";"LIM";"SAO";99;6;5
"1891";"LIMA - SAO PAULO";"2017-02-10";2608;5;6;150;109;"08:30:00";"LIM";"SAO";88;8;9
"1892";"LIMA - SAO PAULO";"2017-02-03";2608;5;5;150;115;"08:30:00";"LIM";"SAO";84;6;7
"1893";"LIMA - SAO PAULO";"2017-02-23";2608;4;8;150;108;"08:30:00";"LIM";"SAO";101;5;7
"1894";"LIMA - SAO PAULO";"2017-02-16";2608;4;7;150;123;"08:30:00";"LIM";"SAO";101;4;10
"1895";"LIMA - SAO PAULO";"2017-02-09";2608;4;6;150;99;"08:30:00";"LIM";"SAO";82;3;31
"1896";"LIMA - SAO PAULO";"2017-02-02";2608;4;5;150;114;"08:30:00";"LIM";"SAO";75;7;10
"1897";"LIMA - SAO PAULO";"2017-03-01";2608;3;9;144;93;"08:30:00";"LIM";"SAO";64;5;19
"1898";"LIMA - SAO PAULO";"2017-02-22";2608;3;8;150;103;"08:30:00";"LIM";"SAO";63;18;7
"1899";"LIMA - SAO PAULO";"2017-02-15";2608;3;7;150;131;"08:30:00";"LIM";"SAO";104;1;20
"1900";"LIMA - SAO PAULO";"2017-02-08";2608;3;6;150;135;"08:30:00";"LIM";"SAO";127;10;14
"1901";"LIMA - SAO PAULO";"2017-02-28";2608;2;9;150;127;"08:30:00";"LIM";"SAO";91;7;9
"1902";"LIMA - SAO PAULO";"2017-02-21";2608;2;8;150;114;"08:30:00";"LIM";"SAO";80;1;8
"1903";"LIMA - SAO PAULO";"2017-02-14";2608;2;7;150;128;"08:30:00";"LIM";"SAO";108;0;13
"1904";"LIMA - SAO PAULO";"2017-02-07";2608;2;6;150;112;"08:30:00";"LIM";"SAO";85;10;19
"1905";"LIMA - SAO PAULO";"2017-02-27";2608;1;9;150;106;"08:30:00";"LIM";"SAO";73;1;14
"1906";"LIMA - SAO PAULO";"2017-02-20";2608;1;8;150;132;"08:30:00";"LIM";"SAO";102;6;11
"1907";"LIMA - SAO PAULO";"2017-02-13";2608;1;7;150;121;"08:30:00";"LIM";"SAO";92;2;28
"1908";"LIMA - SAO PAULO";"2017-02-06";2608;1;6;126;97;"08:30:00";"LIM";"SAO";84;5;13
"1909";"LIMA - SAO PAULO";"2017-03-26";2553;7;12;168;167;"18:59:00";"SAO";"LIM";134;4;2
